organization,occurredAt,customerId,customerName,serviceLocationId,serviceLocationDescription,containerId,containerDescription,containerContentType,containerCubicYards,level,wasEmptied,emptyOccurredAt,levelAtEmpty,latitude,longitude,positionAccuracy,imageUrl
universityofmaryland,2020-03-09T16:26:52.089Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.990210999999995,-76.945999,22.0,https://images.compology.com/1/raw_device_data/8070f9b9-5a30-43c7-b5bb-cb74016d801d
universityofmaryland,2020-03-09T16:27:34.547Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,22.0,f,,,38.97903,-76.92549100000001,27.0,https://images.compology.com/1/raw_device_data/dfd41e41-2c89-4b79-a8f1-23c067ae3322
universityofmaryland,2020-03-09T16:28:16.057Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,12.0,f,,,38.990181,-76.94583100000001,19.0,https://images.compology.com/1/raw_device_data/cc649317-6781-4190-8a4d-dadba1c73439
universityofmaryland,2020-03-09T16:28:26.524Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,75.0,f,,,38.97927,-76.925605,25.0,https://images.compology.com/1/raw_device_data/3278350e-bf93-4a6f-afc9-b7578585ddbe
universityofmaryland,2020-03-09T16:29:48.223Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,10.0,f,,,38.992453999999995,-76.950675,28.0,https://images.compology.com/1/raw_device_data/d199aae2-87f2-42e7-8f86-a7188d90d89b
universityofmaryland,2020-03-09T16:30:30.211Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,10.0,f,,,38.976642,-76.925331,28.0,https://images.compology.com/1/raw_device_data/5f1d8e01-43aa-42d7-9a23-9bc253118f7f
universityofmaryland,2020-03-09T16:30:34.455Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,15.0,f,,,38.992496,-76.950653,24.0,https://images.compology.com/1/raw_device_data/b7cf78d8-546d-4939-938e-4febfd5345a8
universityofmaryland,2020-03-09T16:30:57.354Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,97.0,f,,,38.976448,-76.925758,21.0,https://images.compology.com/1/raw_device_data/879f1bfb-6f98-43d2-8739-2d63368e30e8
universityofmaryland,2020-03-09T17:34:59.010Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,5.0,f,,,38.983711,-76.947639,3.2,https://images.compology.com/1/raw_device_data/181cdbe3-96d4-4602-b4cd-0da92a8bdabd
universityofmaryland,2020-03-09T22:36:38.680Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,10.0,f,,,38.976383,-76.925453,28.0,https://images.compology.com/1/raw_device_data/0dc1ccb8-ab97-40cd-aa9c-7ab2fee60eef
universityofmaryland,2020-03-09T22:37:14.256Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,10.0,f,,,38.992332,-76.950675,29.0,https://images.compology.com/1/raw_device_data/6fc26973-c54e-4e3c-a579-dd86694b6efe
universityofmaryland,2020-03-09T22:38:10.295Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,10.0,f,,,38.990215,-76.94569399999999,25.0,https://images.compology.com/1/raw_device_data/f761839f-ed03-4e9d-a381-91f5c2153bd8
universityofmaryland,2020-03-09T22:38:16.248Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,40.0,f,,,38.990108,-76.945678,29.0,https://images.compology.com/1/raw_device_data/48e24ecd-fcb8-437a-bd48-cb9fe4f6652a
universityofmaryland,2020-03-09T22:39:18.668Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,15.0,f,,,38.992323999999996,-76.950546,22.0,https://images.compology.com/1/raw_device_data/d2703993-e4b6-4d69-b32a-5104d58473a7
universityofmaryland,2020-03-09T22:40:05.290Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.979194,-76.925758,29.0,https://images.compology.com/1/raw_device_data/5de1ac8a-194b-4562-9e65-8c7d72b0d0ef
universityofmaryland,2020-03-09T22:40:59.678Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,92.0,f,,,38.976711,-76.925605,30.0,https://images.compology.com/1/raw_device_data/e8d55542-9cac-462d-89c9-c3c5c20ad65f
universityofmaryland,2020-03-09T22:41:13.842Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,70.0,f,,,38.979415,-76.925361,29.0,https://images.compology.com/1/raw_device_data/9f9f2211-36f6-4b2e-8810-4eef14b91532
universityofmaryland,2020-03-10T00:25:56.532Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,75.0,f,,,38.978996,-76.92546,27.0,https://images.compology.com/1/raw_device_data/acd74fe8-1084-4260-b057-ec20400ce154
universityofmaryland,2020-03-10T00:26:56.971Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,15.0,f,,,38.989761,-76.94579300000001,26.0,https://images.compology.com/1/raw_device_data/889e95bd-1baf-42d6-a726-9222042d1364
universityofmaryland,2020-03-10T00:26:57.626Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,10.0,f,,,38.992168,-76.950675,27.0,https://images.compology.com/1/raw_device_data/3a2e76f5-f14a-4ea0-b835-dc0a72f4d996
universityofmaryland,2020-03-10T00:27:26.339Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,15.0,f,,,38.992121999999995,-76.950508,26.0,https://images.compology.com/1/raw_device_data/43aeb707-b770-4baa-a3f4-fc4fbec914ce
universityofmaryland,2020-03-10T00:27:39.937Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,37.0,f,,,38.990181,-76.945777,27.0,https://images.compology.com/1/raw_device_data/a61ead09-3b54-42fd-8d98-786a0f11c05c
universityofmaryland,2020-03-10T00:29:29.333Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,20.0,f,,,38.976172999999996,-76.92525400000001,27.0,https://images.compology.com/1/raw_device_data/01b84e36-d00e-402d-a8a4-f7b7d956dbc0
universityofmaryland,2020-03-10T00:30:09.411Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,85.0,f,,,38.976428999999996,-76.925552,28.0,https://images.compology.com/1/raw_device_data/f3a2eb05-33a3-4b52-8865-83b8d44804a3
universityofmaryland,2020-03-10T00:30:21.906Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,32.0,f,,,38.979045,-76.925376,29.0,https://images.compology.com/1/raw_device_data/dbe2266e-37c9-4635-8033-16e782bea504
universityofmaryland,2020-03-10T04:37:17.088Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,100.0,f,,,38.976558000000004,-76.925598,29.0,https://images.compology.com/1/raw_device_data/944a333e-b4a4-4116-be71-38761e250776
universityofmaryland,2020-03-10T04:37:22.933Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,35.0,f,,,38.990123,-76.945854,21.0,https://images.compology.com/1/raw_device_data/4e6f958b-ef55-4117-a066-2585ec170527
universityofmaryland,2020-03-10T04:37:31.653Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,75.0,f,,,38.978878,-76.925521,30.0,https://images.compology.com/1/raw_device_data/0545781a-64c8-4b35-8f60-04f883d5f523
universityofmaryland,2020-03-10T04:38:25.374Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,20.0,f,,,38.97631,-76.925338,20.0,https://images.compology.com/1/raw_device_data/9af92cba-868e-429d-be3c-c79b46ffd368
universityofmaryland,2020-03-10T04:39:46.740Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.990303000000004,-76.945564,29.0,https://images.compology.com/1/raw_device_data/d0a93c47-e0ee-4bcd-bca4-0097965fb799
universityofmaryland,2020-03-10T04:39:57.933Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,17.0,f,,,38.979309,-76.925514,29.0,https://images.compology.com/1/raw_device_data/a368cf1e-d140-465b-9d90-c4510a184856
universityofmaryland,2020-03-10T04:40:03.226Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,10.0,f,,,38.992019,-76.950836,24.0,https://images.compology.com/1/raw_device_data/d12cbd54-1e8e-4b29-b5e9-4bbb0eeceb97
universityofmaryland,2020-03-10T04:40:27.436Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,10.0,f,,,38.992046,-76.95078199999999,25.0,https://images.compology.com/1/raw_device_data/25ba15b1-1bfd-465a-8dd5-60788df39a05
universityofmaryland,2020-03-10T09:39:42.376Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,0.0,t,2020-03-10T09:39:42.000Z,100.0,38.976623,-76.925483,27.0,https://images.compology.com/1/raw_device_data/b01c46fa-483e-41db-87a1-cba1739b076c
universityofmaryland,2020-03-10T09:42:16.214Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,5.0,t,2020-03-10T09:42:16.000Z,75.0,38.979644,-76.92562099999999,25.0,https://images.compology.com/1/raw_device_data/119994c4-0d8a-4e3a-830d-61591155485c
universityofmaryland,2020-03-10T12:47:29.855Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,0.0,t,2020-03-10T12:47:29.000Z,5.0,38.983577000000004,-76.947563,11.0,https://images.compology.com/1/raw_device_data/df65ccf2-b731-43ed-90af-b762004f2675
universityofmaryland,2020-03-10T15:35:44.058Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,5.0,f,,,38.983776,-76.947952,24.0,https://images.compology.com/1/raw_device_data/4a4a1a47-b0d1-4bbe-b3ea-5ec4d36a5b6d
universityofmaryland,2020-03-10T15:37:40.096Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,20.0,f,,,38.976623,-76.925674,30.0,https://images.compology.com/1/raw_device_data/d998a503-5f27-4506-a7a9-c89e0f2e6d77
universityofmaryland,2020-03-10T15:38:09.357Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,50.0,f,,,38.99028,-76.945953,25.0,https://images.compology.com/1/raw_device_data/469b46aa-9857-41f0-a029-e822b5232377
universityofmaryland,2020-03-10T15:38:18.885Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,20.0,f,,,38.992336,-76.950721,25.0,https://images.compology.com/1/raw_device_data/9f2d9cb1-e173-433f-801e-e36205655004
universityofmaryland,2020-03-10T15:38:49.194Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,35.0,f,,,38.979099,-76.92549100000001,25.0,https://images.compology.com/1/raw_device_data/d57b1f48-fc1d-4c57-a45e-985c445c6dae
universityofmaryland,2020-03-10T15:39:56.553Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,10.0,f,,,38.990058000000005,-76.945892,22.0,https://images.compology.com/1/raw_device_data/6f20a690-066b-45e4-b59a-a7b07fbbb41f
universityofmaryland,2020-03-10T15:40:01.692Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,10.0,f,,,38.97916,-76.925476,28.0,https://images.compology.com/1/raw_device_data/d98f6ee1-196f-4354-ab98-100771f85a72
universityofmaryland,2020-03-10T15:40:09.166Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,0.0,f,,,38.976387,-76.925453,27.0,https://images.compology.com/1/raw_device_data/36278954-0791-44b2-89d0-2326695ec5fb
universityofmaryland,2020-03-10T15:40:31.659Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,25.0,f,,,38.992218,-76.95066800000001,29.0,https://images.compology.com/1/raw_device_data/040ca5f7-c825-4285-b88f-a114c0f242e3
universityofmaryland,2020-03-11T00:25:51.815Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,25.0,f,,,38.976154,-76.925163,29.0,https://images.compology.com/1/raw_device_data/9d4775ee-c691-40fe-a0c8-e9275b24ee1c
universityofmaryland,2020-03-11T00:25:55.131Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976215,-76.925331,30.0,https://images.compology.com/1/raw_device_data/1e437e24-6d26-41ec-8bd4-78872e7ac512
universityofmaryland,2020-03-11T00:27:11.508Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,37.0,f,,,38.989875,-76.945785,30.0,https://images.compology.com/1/raw_device_data/6a8e7326-2ba4-4189-a4ff-672340730b9e
universityofmaryland,2020-03-11T00:28:20.557Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,30.0,f,,,38.991958000000004,-76.950485,29.0,https://images.compology.com/1/raw_device_data/5cfa078c-af3a-4f04-beb3-fbcf11a6c3c2
universityofmaryland,2020-03-11T00:28:44.837Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,0.0,f,,,38.978813,-76.92519300000001,29.0,https://images.compology.com/1/raw_device_data/d95b1eca-3a8e-41ac-acaa-3a24c4e7a78b
universityofmaryland,2020-03-11T00:29:37.789Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,45.0,f,,,38.989996999999995,-76.945655,30.0,https://images.compology.com/1/raw_device_data/ef1ade1b-aff1-4ba4-92a9-ceea0148b148
universityofmaryland,2020-03-11T00:29:56.798Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.978729,-76.925537,30.0,https://images.compology.com/1/raw_device_data/ee73309b-fa28-4613-b399-02f6ca7adf78
universityofmaryland,2020-03-11T00:29:57.958Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,20.0,f,,,38.992034000000004,-76.950622,27.0,https://images.compology.com/1/raw_device_data/50578ec0-19fc-4a04-98af-1e390576c737
universityofmaryland,2020-03-11T01:30:05.080Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,10.0,f,,,38.983654,-76.94815799999999,11.0,https://images.compology.com/1/raw_device_data/8affd322-a2a3-41aa-bc7c-1baba5ea1cc2
universityofmaryland,2020-03-11T04:37:04.442Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,30.0,f,,,38.989944,-76.945518,26.0,https://images.compology.com/1/raw_device_data/5bfb95be-8c47-4b45-84af-230cfafbf98c
universityofmaryland,2020-03-11T04:37:17.529Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,37.0,f,,,38.976440000000004,-76.925155,21.0,https://images.compology.com/1/raw_device_data/2f126ed4-38bc-4443-830f-5f6f0225d54d
universityofmaryland,2020-03-11T04:38:04.234Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.979293,-76.925689,29.0,https://images.compology.com/1/raw_device_data/351f7255-c588-4057-aa7e-70b213756a0c
universityofmaryland,2020-03-11T04:38:16.577Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,0.0,f,,,38.979087,-76.92540699999999,30.0,https://images.compology.com/1/raw_device_data/18a67897-8c71-431b-a31c-6edf1ef4f438
universityofmaryland,2020-03-11T04:38:25.789Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,47.0,f,,,38.990078000000004,-76.94564,20.0,https://images.compology.com/1/raw_device_data/a3f785e0-7dbe-43e6-a26e-aa0c4f47b0fa
universityofmaryland,2020-03-11T04:38:50.988Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,5.0,f,,,38.983669,-76.947959,18.0,https://images.compology.com/1/raw_device_data/09dcc5a8-86e5-47c0-9faf-a0cb9884ad8c
universityofmaryland,2020-03-11T04:39:50.132Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,2.0,f,,,38.976665000000004,-76.9253,27.0,https://images.compology.com/1/raw_device_data/fff2bcc0-9d2a-4395-8d45-899a6efab4a4
universityofmaryland,2020-03-11T04:40:28.372Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,30.0,f,,,38.992286,-76.95070600000001,28.0,https://images.compology.com/1/raw_device_data/2cb56c16-6340-4a93-be8a-612d5b6a6a01
universityofmaryland,2020-03-11T04:40:49.773Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,20.0,f,,,38.992271,-76.950691,23.0,https://images.compology.com/1/raw_device_data/254ca10b-170d-439c-bf59-4242511c2950
universityofmaryland,2020-03-11T08:51:53.844Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,t,2020-03-11T08:51:53.000Z,30.0,38.990367,-76.945762,27.0,https://images.compology.com/1/raw_device_data/a4b85662-2c2d-421a-a48c-063e2ad3436b
universityofmaryland,2020-03-11T10:35:09.354Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,25.0,f,,,38.98368,-76.947746,8.0,https://images.compology.com/1/raw_device_data/216ee8ec-3501-4af7-92e9-f94b5997bcc7
universityofmaryland,2020-03-11T15:37:02.286Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,25.0,f,,,38.976783000000005,-76.925216,26.0,https://images.compology.com/1/raw_device_data/7818f14d-c413-44cc-abca-8b4b2946656e
universityofmaryland,2020-03-11T15:37:17.915Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,15.0,f,,,38.979175,-76.925483,29.0,https://images.compology.com/1/raw_device_data/00ba52d6-9618-42d3-828c-fa1c78fd2c26
universityofmaryland,2020-03-11T15:37:22.106Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,20.0,f,,,38.992443,-76.950744,19.0,https://images.compology.com/1/raw_device_data/78da9c02-55c0-4fbe-b26c-cb1ea711191d
universityofmaryland,2020-03-11T15:38:11.775Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,20.0,f,,,38.976772,-76.925521,23.0,https://images.compology.com/1/raw_device_data/23e2c618-551e-4a44-a815-659525ffebfe
universityofmaryland,2020-03-11T15:38:25.862Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,35.0,f,,,38.992408000000005,-76.950767,26.0,https://images.compology.com/1/raw_device_data/1a534971-cc16-45e8-a024-e4b08239d5ae
universityofmaryland,2020-03-11T15:38:36.257Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,20.0,f,,,38.983913,-76.947952,14.0,https://images.compology.com/1/raw_device_data/a37d3bca-9e5e-4414-b8c7-f015311ab861
universityofmaryland,2020-03-11T15:39:21.380Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,95.0,f,,,38.99023,-76.94609,25.0,https://images.compology.com/1/raw_device_data/a72b10ad-5635-48fc-828d-9d08e86a37fb
universityofmaryland,2020-03-11T15:40:17.423Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,10.0,f,,,38.990203,-76.946205,23.0,https://images.compology.com/1/raw_device_data/ab305544-f78a-4327-a2cd-8dc84562ffba
universityofmaryland,2020-03-11T15:40:55.571Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,25.0,f,,,38.979186999999996,-76.925598,28.0,https://images.compology.com/1/raw_device_data/1e710b74-63fe-4f7e-87b4-552bc2aad806
universityofmaryland,2020-03-12T00:25:33.640Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,25.0,f,,,38.992404,-76.95063,3.9,https://images.compology.com/1/raw_device_data/b0834825-6a35-42fd-bf7f-d2609b721566
universityofmaryland,2020-03-12T00:26:08.395Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.990085,-76.94569399999999,4.9,https://images.compology.com/1/raw_device_data/36a1505d-5790-43fd-8bf2-7418544b2f3e
universityofmaryland,2020-03-12T00:27:19.079Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976547,-76.925262,4.6,https://images.compology.com/1/raw_device_data/683072b6-1487-4086-ad30-2694c33c0b68
universityofmaryland,2020-03-12T00:27:21.014Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,97.0,f,,,38.990123,-76.945739,3.9,https://images.compology.com/1/raw_device_data/a9ffe8d9-5378-46e7-b053-fddf149e6f57
universityofmaryland,2020-03-12T00:27:57.336Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,20.0,f,,,38.992305,-76.950614,3.7,https://images.compology.com/1/raw_device_data/9a80a475-b677-4bfe-9225-e5cd1cd23552
universityofmaryland,2020-03-12T00:27:59.296Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.978874,-76.925552,13.0,https://images.compology.com/1/raw_device_data/9b681570-d304-4d53-a44c-9ea9b101a7be
universityofmaryland,2020-03-12T00:29:06.600Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,10.0,f,,,38.979354,-76.925506,2.2,https://images.compology.com/1/raw_device_data/844c3212-f30f-4624-b397-26967cce37f2
universityofmaryland,2020-03-12T00:29:13.084Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,20.0,f,,,38.983173,-76.947799,26.0,https://images.compology.com/1/raw_device_data/abc6e649-b559-4329-b9fa-64adce0a910a
universityofmaryland,2020-03-12T00:30:09.525Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,30.0,f,,,38.976653999999996,-76.92510899999999,7.6,https://images.compology.com/1/raw_device_data/e8a1b451-d23b-4e6e-b2d7-56d1fce8fbf2
universityofmaryland,2020-03-12T04:37:05.196Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,25.0,f,,,38.992534,-76.950614,20.0,https://images.compology.com/1/raw_device_data/5ec31780-ffd6-466e-90d9-e4074e05c1de
universityofmaryland,2020-03-12T04:37:46.152Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,10.0,f,,,38.979225,-76.92543,7.5,https://images.compology.com/1/raw_device_data/d0516309-29c4-4534-8c7c-c7ce583fdd7c
universityofmaryland,2020-03-12T04:37:53.698Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.979377,-76.92558199999999,23.0,https://images.compology.com/1/raw_device_data/0ee4ec35-fcb2-4341-b704-02fb2952554f
universityofmaryland,2020-03-12T04:38:03.997Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,10.0,f,,,38.976711,-76.925216,15.0,https://images.compology.com/1/raw_device_data/0a8280fd-a145-4572-b894-aa9721dba378
universityofmaryland,2020-03-12T04:39:06.606Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,100.0,f,,,38.990154,-76.9458,12.0,https://images.compology.com/1/raw_device_data/e90359a0-3de9-4d4b-9b61-1e3ee262a797
universityofmaryland,2020-03-12T04:39:32.129Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,20.0,f,,,38.992343,-76.950561,7.1,https://images.compology.com/1/raw_device_data/8b738f12-8ad8-4e31-8826-c0b7c5fce35c
universityofmaryland,2020-03-12T04:39:43.857Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.9902,-76.945739,14.0,https://images.compology.com/1/raw_device_data/fec17124-9b87-4c1a-a5b4-5a4d9982f6f8
universityofmaryland,2020-03-12T04:40:07.427Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,30.0,f,,,38.976504999999996,-76.92534599999999,7.8,https://images.compology.com/1/raw_device_data/bd15a33e-0016-4284-85e2-1fc6ba83d63b
universityofmaryland,2020-03-12T08:42:47.787Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,5.0,t,2020-03-12T08:42:47.000Z,25.0,38.992561,-76.950546,14.0,https://images.compology.com/1/raw_device_data/74c0812a-1d41-433e-9fff-316dbca9965e
universityofmaryland,2020-03-12T08:48:48.851Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,t,2020-03-12T08:48:48.000Z,10.0,38.976428999999996,-76.925506,12.0,https://images.compology.com/1/raw_device_data/0dab3c87-3fa8-44be-96a0-3e3fe950cda8
universityofmaryland,2020-03-12T08:51:03.216Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,0.0,t,2020-03-12T08:51:03.000Z,10.0,38.97945,-76.92546,10.0,https://images.compology.com/1/raw_device_data/709757af-828c-4634-9976-0af721134749
universityofmaryland,2020-03-12T09:18:00.205Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,t,2020-03-12T09:18:00.000Z,100.0,38.990139,-76.94564,7.5,https://images.compology.com/1/raw_device_data/38129708-3fa5-4ecc-a3a1-3b4f546716df
universityofmaryland,2020-03-12T15:38:42.238Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,25.0,f,,,38.979293,-76.925567,24.0,https://images.compology.com/1/raw_device_data/1482d9e1-1d19-4d08-8680-3b09bb3a954f
universityofmaryland,2020-03-12T15:39:00.131Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,20.0,f,,,38.990111999999996,-76.945739,7.0,https://images.compology.com/1/raw_device_data/9231a4db-c102-41c0-b73e-7e03684eb1a8
universityofmaryland,2020-03-12T15:39:06.032Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,10.0,f,,,38.979339,-76.92546800000001,6.9,https://images.compology.com/1/raw_device_data/fe6a0068-95b1-4c16-8934-d3b69d9429c1
universityofmaryland,2020-03-12T15:39:45.149Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976653999999996,-76.92546800000001,7.9,https://images.compology.com/1/raw_device_data/b6510dfc-c823-44a6-8793-95d89b210472
universityofmaryland,2020-03-12T15:40:04.011Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,10.0,f,,,38.990177,-76.945808,6.9,https://images.compology.com/1/raw_device_data/0f2ad23c-1d63-4da6-a277-34402ebe6ffe
